InternalName|ClientID|DescriptionText|DisplayName
DrawingHoleTableSetPrecision0CtxCmd|||
DrawingHoleTableSetPrecision1CtxCmd|||
DrawingHoleTableSetPrecision2CtxCmd|||
DrawingHoleTableSetPrecision3CtxCmd|||
DrawingHoleTableSetPrecision4CtxCmd|||
DrawingHoleTableSetPrecision5CtxCmd|||
DrawingHoleTableSetPrecision6CtxCmd|||
DrawingHoleTableSetPrecision7CtxCmd|||
DrawingHoleTableSetPrecision8CtxCmd|||
DrawingHoleTableShowAllTagsCtxCmd|||
DrawingHoleTableShowTagCtxCmd|||
DrawingHoleTableSplitCtxCmd|||
DrawingHoleTableUnsplitCtxCmd|||
DrawingHoleTableViewCmd||Create Hole Table From Selected View|Hole Table - View
DrawingHoleTagEditCtxCmd|||
DrawingHoleTagHideCtxCmd|||
DrawingHoleTagShowLeaderCtxCmd|||
DrawingHoleThreadNotesCmd||Create a Hole Note|Hole / Thread Notes
DrawingIncludeIndividualWorkFeaturesCtxCmd||Include or Exclude individual work feature|Include
DrawingIncludeWorkFeaturesCmd||Include work features in model|Include Work Features
DrawingInsertBlockDoneCtxCmd|||
DrawingInsertDefaultBorderCtxCmd||Insert a default drawing border through the creation parameter dialog|Create Border With Parameter Review
DrawingInsertPictureCmd||Insert a picture|Insert Image
DrawingInsertSheetCmd||Create a new sheet|New Sheet
DrawingiPropertiesCmd||Edit object properties|Drawing Properties
DrawingLayoutFiltersCmd||Select using layout filters|Layout Filters
DrawingLeaderAlignHor|||
DrawingLeaderAlignToEdge|||
DrawingLeaderAlignVer|||
DrawingLeaderArrowheadEditCtxCmd||Edit Arrowhead|Change Arrowhead
DrawingLeaderEditTextCtxCmd||Edit Leader Text|Edit Leader Text
DrawingLeaderTextCmd||Create text with a leader|Leader Text
DrawingLinearDiameterCtxCmd|||
DrawingLinearDimensionArrowheadsInsideCtxCmd||Arrowheads Inside|Arrowheads Inside
DrawingLinearDimensionFullDimLineCtxCmd||Single Dimension Line|Single dimension line
DrawingLinearDimensionHide2ndArrowheadCtxCmd|||
DrawingLinearDimensionLeaderCtxCmd||Leader|Leader
DrawingLinearDimensionLeftTopArrowheadInsideCtxCmd||1st Arrowhead Inside|1st Arrowhead Inside
DrawingLinearDimensionRightBottomArrowheadInsideCtxCmd||2nd Arrowhead Inside|2nd Arrowhead Inside
DrawingLinearDimPrecision0CtxCmd||Set Linear Precision to 0|Linear precision 0
DrawingLinearDimPrecision1CtxCmd||Set Linear Precision to 1|Linear precision 1
DrawingLinearDimPrecision2CtxCmd||Set Linear Precision to 2|Linear precision 2
DrawingLinearDimPrecision3CtxCmd||Set Linear Precision to 3|Linear precision 3
DrawingLinearDimPrecision4CtxCmd||Set Linear Precision to 4|Linear precision 4
DrawingLinearDimPrecision5CtxCmd||Set Linear Precision to 5|Linear precision 5
DrawingLinearDimPrecision6CtxCmd||Set Linear Precision to 6|Linear precision 6
DrawingLinearDimPrecision7CtxCmd||Set Linear Precision to 7|Linear precision 7
DrawingLinearDimPrecision8CtxCmd||Set Linear Precision to 8|Linear precision 8
DrawingLinearForeshortenCtxCmd|||
DrawingLinearParallelCtxCmd|||
DrawingLinearSymmetricCtxCmd|||
DrawingMakeAllViewsPreciseCmd|||
DrawingMakeAllViewsRasterCmd|||
DrawingMakeViewPreciseCmd|||
DrawingMakeViewRasterCmd|||
DrawingNewDimensionStyleCtxCmd||Edit Style|Edit Style
DrawingNewSheetCtxCmd||Create a new sheet|New Sheet
DrawingNewSheetFromFormatCtxCmd||Create a new sheet from the selected format|Create New Sheet from Format
DrawingObjectPropertiesCtxCmd||Display Object Properties|Properties...
DrawingOrdinateCreateCtxCmd|||
DrawingOrdinateDimensionAddMemberCtxCmd||Add Member|Add member
DrawingOrdinateDimensionAddMemberDoneCtxCmd|||
DrawingOrdinateDimensionAlignMembersCtxCmd||Align Members|Align members
DrawingOrdinateDimensionAllowBrokenLeadersCtxCmd||Allow Broken Leaders|Allow broken leaders
DrawingOrdinateDimensionCmd||Create an Ordinate Dimension|Ordinate Dimension
DrawingOrdinateDimensionContinuousRunningCtxCmd||Continuous Running Dimension|Continuous running dimension
DrawingOrdinateDimensionDeleteMemberCtxCmd||Delete Member|Delete member
DrawingOrdinateDimensionHideOriginIndicatorCtxCmd||Hide Origin Indicator|Hide Origin Indicator
DrawingOrdinateDimensionMakeOriginCtxCmd||Make Origin|Make Origin
DrawingOrdinateDimensionPositiveBothDirectionsCtxCmd||Positive Both Directions|Positive both directions
DrawingOrdinateDimensionReverseDirectionCtxCmd||Reverse Direction|Reverse direction
DrawingOrdinateDimensionSetCmd||Create an ordinate dimension set based upon inputs|Ordinate Dimension Set
DrawingOrdinateDimensionShowDirectionCtxCmd||Show Direction|Show direction
DrawingOrdinateDimensionToggleXYDirectionCtxCmd||Toggle XY direction|Toggle xy
DrawingOrdinateDimensionUseOriginIndicatorCtxCmd||Use Origin Indicator|Use Origin Indicator
DrawingOrdinateHoleOriginIndicatorCtxCmd||Hide Origin Indicator|Hide Origin Indicator
DrawingOverlayViewCmd||Create Overlay View|Overlay View
DrawingOverrideBodyVisibilityCtxCmd|||
DrawingOverrideMeshBodyVisibilityCtxCmd|||
DrawingPartListContinueCtxCmd|||
DrawingPartListDoneCtxCmd|||
DrawingPartsListCmd||Create a Parts List|Parts List
DrawingPartsListConvertToBOMCtxCmd||Convert Parts List|Convert legacy parts list to use assembly/part BOM data
DrawingPartsListEditCtxCmd|||
DrawingPartsListExportCtxCmd||Export Parts List|Export Parts List
DrawingPartsListPushbackIDsCmd||Save Item Overrides to BOM|Save Item Overrides to BOM
DrawingPartsListUpdateCtxCmd||Update Parts List|Update Parts List
DrawingPasteBlockRefDoneCtxCmd|||
DrawingPasteUserSymbolDoneCtxCmd||Done|Done
DrawingProjectedViewCmd||Create a projected view|Projected View
DrawingProjectedViewCreateCtxCmd||Create projected view|Create
DrawingProjectGeometryCmd||Project View Geometry To Sketch|Project Geometry
DrawingPromoteDimensionToSketchCtxCmd|||
DrawingPunchNoteEditFormatCtxCmd||Edit Punch Note Format|Edit Punch Note Format
DrawingPunchNoteEditTextCtxCmd||Edit Punch Note Text|Edit Punch Note Text
DrawingPunchNoteHideValueCtxCmd||Hide Punch Note Value|Hide Punch Note Value
DrawingPunchNotesCmd||Create a Punch Note|Punch Notes
DrawingRadialDimensionArrowheadsInsideCtxCmd||Arrowheads Inside|Arrowheads inside
DrawingRadialDimensionJoggedCtxCmd||Jogged|Jogged
DrawingRadialDimensionLeaderFromCenterCtxCmd||Leader From Center|Leader from center
DrawingRAnnoPlanesAll||Show All Part Work Planes|All planes
DrawingRAnnoPlanesUseSheet||Use Sheet Plane|Sheet plane
DrawingRAnnoPlanesVisible||Show All Visible Work Planes|Visible planes
DrawingRealignAuxiliaryViewsCtxCmd|||
DrawingReopenFullCmd|||
DrawingReorderPromptedEntriesCmd|||
DrawingReplaceModelReferenceCmd||Replace model reference in Drawing|Replace model reference
DrawingResourceSort||Sort by Name|Sort by Name
DrawingRetrieveDimsCmd||Retrieve annotations from model or drawing sketch|Retrieve Model Annotations
DrawingRevisionTableCmd||Create Revision Table|Revision Table
DrawingRevisionTableDeleteRowCtxCmd|||
DrawingRevisionTableEditCtxCmd|||
DrawingRevisionTagCmd||Create Revision Tag|Revision Tag
DrawingRevisionTagEdit02CtxCmd|||
DrawingRevisionTagEdit03CtxCmd|||
DrawingRevisionTagEdit04CtxCmd|||
DrawingRevisionTagEdit05CtxCmd|||
DrawingRevisionTagEdit06CtxCmd|||
DrawingRevisionTagEdit07CtxCmd|||
DrawingRevisionTagEdit08CtxCmd|||
DrawingRevisionTagEdit09CtxCmd|||
DrawingRevisionTagEdit10CtxCmd|||
DrawingRevisionTagEdit11CtxCmd|||
DrawingRevisionTagEdit12CtxCmd|||
DrawingRevisionTagEdit13CtxCmd|||
DrawingRevisionTagEdit14CtxCmd|||
DrawingRevisionTagEdit15CtxCmd|||
DrawingRevisionTagEdit16CtxCmd|||
DrawingRevisionTagEdit17CtxCmd|||
DrawingRevisionTagEdit18CtxCmd|||
DrawingRevisionTagEdit19CtxCmd|||
DrawingRevisionTagEdit20CtxCmd|||
DrawingRevisionTagEditCtxCmd|||
DrawingRevisionTagEditDlgCtxCmd|||
DrawingSaveUserDefinedSymbolsToLibraryCmd||Save user defined symbols to library|Save to Symbol Library
DrawingSectionViewAlignOptionCtxMenu|||
DrawingSectionViewCmd||Create a section view|Section View
DrawingSectionViewReverseDirectionCtxCmd||Reverse the direction of the section line|Reverse direction
DrawingSectionViewShowEntireLineCtxCmd||Show or hide parts of the section line|Visible
DrawingSelectAllACadDimsCmd||Select All AutoCAD Dimensions|Select All AutoCAD Dimensions
DrawingSelectAllACadObjectsCmd|||
DrawingSelectAllCmd||Select without filtering|Select All
DrawingSelectAllInventorDimsCmd||Select All Inventor Dimensions|Select All Inventor Dimensions
DrawingSelectAllModelDimsCmd||Select All Model Dimensions|Select All Model Dimensions
DrawingSelectAllOverriddenDimsCmd||Select All Overridden Dimensions|Select All Overridden Dimensions
DrawingSelectBodyCmd||Select Body|Body Priority
DrawingSelectEdgeCmd||Select Edge|Edge Priority
DrawingSelectFeatureCmd||Select Feature|Feature Priority
DrawingSelectPartCmd||Select Part|Part Priority
DrawingShowAnnoCtxCmd||Show hidden annotations|Show Hidden Annotations
DrawingShowAnnoDoneCtxCmd||Hide these selected annotations|Done
DrawingShowAnnoShowAllCtxCmd||Show all the hidden annotations|Show All
DrawingShowHideDrawingDimensionsCtxCmd||Show/Hide Drawing Dimensions|Hide Drawing Dimensions
DrawingShowHideModelDimensionsCtxCmd||Show/Hide Model Dimensions|Hide Model Dimensions
DrawingShowHideTrailsCtxCmd|||
DrawingSingleSegmentLeader|||
DrawingSketch3dExtendCtxCmd||Extends selected curve to next intersection|Extend
DrawingSketch3dSplitCtxCmd||Splits selected curve to next intersection|Split
DrawingSketch3dTrimCtxCmd||Trims selected curve to next intersection|Trim
DrawingSketchConstrainOffsetCtxCmd||Create Constrained Offset|Constrain Offset
DrawingSketchExtendCtxCmd||Extends selected curve to next intersection|Extend
DrawingSketchLoopSelectCtxCmd||Create Curve Loops|Loop Select
DrawingSketchProjectEdgeCancelCtxCmd||Cancel active command|Cancel
DrawingSketchProjectEdgeCtxCmd||Projects curves onto the sketch plane|Project Geometry
DrawingSketchSplitCtxCmd||Splits selected curve at next intersection|Split
DrawingSketchSymbolInsertCtxCmd||Insert this sketched symbol on the active sheet|Create Sketched Symbol on Active Sheet
DrawingSketchTextAlignCtxCmd||Align text vertically or horizontally|Align text
DrawingSketchTrimCtxCmd||Trims selected curve to next intersection|Trim
DrawingSliceViewCmd||Create a slice|Slice
DrawingSurfaceTextureSymbolCmd||Create a Surface Texture Symbol|Surface Texture Symbol
DrawingSurfaceTextureSymbolEditCtxCmd||Edit Surface Texture Symbol|Edit Surface Texture Symbol
DrawingSymbolEditCtxCmd|||
DrawingSymbolsCmd||User Defined Symbols|Symbols
DrawingSymbolUnitAttributesCtxCmd|||
DrawingTableCmd||Create a Table|Table
DrawingTableEditCtxCmd|||
DrawingTableHoleDescriptionTextEditCtxCmd|||
DrawingTableHoleNoteEditCtxCmd|||
DrawingTableRotateClockwiseCtxCmd|||
DrawingTableRotateCounterClockwiseCtxCmd|||
DrawingTableSelectBendViewCtxCmd|||
DrawingTableSelectOtherCtxCmd||Select Other|Select Other
DrawingTableUpdateCtxCmd||Update Table|Update Table
DrawingTagEditCtxCmd|||
DrawingThreadNoteEditTextCtxCmd||Edit Thread Note Text|Edit Thread Note Text
DrawingThreadNoteHideValueCtxCmd||Hide Thread Note Value|Hide Thread Note Value
DrawingTitleBlockEditCtxCmd|||
DrawingTitleBlockInsertCtxCmd||Insert this title block on the active sheet|Create Title Block on the Active Sheet
DrawingToggleWeldAnnotationVisibilityCtxCmd|||
DrawingUpdateAllSheetsCmd||Update All Sheets|Update All Sheets
DrawingUpdateComponentCmd||Update Model|Update Model
DrawingUpdateViewComponentCmd||Update Model|Update Model
DrawingUserDefinedSymbolsCtxCmd||Insert this Callout symbol on the active sheet|Create Callout Symbol
DrawingUserDefinedSymbolsPatternCtxCmd|||
DrawingUserDefinedSymbolsQuickCtxCmd||Insert this Callout symbol on the active sheet|Create Callout Symbol
DrawingVertexLeaderCtxCmd|||
DrawingViewAnnotationEditArrowhead1CtxCmd|||
DrawingViewAnnotationEditArrowhead2CtxCmd|||
DrawingViewAnnotationEditLeaderArrowheadCtxCmd|||
DrawingViewAppendTextToLetterCtxCmd|||
DrawingViewApplyDesignViewCtxCmd|||
DrawingViewDimTypeProjectedCtxCmd||General Dimensions projected to the sheet plane|Projected Dimensions
DrawingViewDimTypeTrueCtxCmd||General Dimensions drawn on model planes|True Dimensions
DrawingViewEditCtxCmd||Edit View|Edit View
DrawingViewEditCtxWrapperCmd|||
DrawingViewEditTextOnDetialSectionAnnoCtxCmd||Edit Text|Edit Text
DrawingViewEditTextOnFirstSectionAnnoCtxCmd||Edit Text|Edit Text
DrawingViewEditTextOnSecondSectionAnnoCmd||Edit Text|Edit Text
DrawingViewLabelEditCtxCmd|||
DrawingViewRotateClockwiseCtxCmd|||
DrawingViewRotateCounterClockwiseCtxCmd|||
DrawingViewRotateCtxCmd|||
DrawingViewShortcutCtxCmd|||
DrawingViewVisibilityCtxCmd||Toggle View Suppression State|Suppress
DrawingWeldAnnotationVisibilityInViewCtxCmd||Show/Hide Weld Annotations|Hide Weld Annotations
DrawingWeldEndTreatmentCmd||Create an End Fill|End Fill
DrawingWeldSymbolCmd||Create a Welding Symbol|Welding Symbol
DrawingWeldSymbolEditCtxCmd|||
DrawnigBaseViewCubePerspOrtho|||
DrawOpenBOMEditorComponentCmd||Open Bill of Materials editor for selected assembly|Bill of Materials
DrawOpenBOMEditorPartListCmd||Open Bill of Materials editor for assembly of selected part list|Bill of Materials
DrawOpenBOMEditorViewCmd||Open Bill of Materials editor for assembly of selected view|Bill of Materials
DTxFindInPartCmd||Find features and sketches in document|Find
DuplicateConfigurationCtxCmd|||
DXxOpenComponentCmd||Open a view for the selected object|Open
DXxOpenDrawingCmd||Open Drawing|Open Drawing
DXxOpenFileLocationCmd||Open File Location for the selected object|Open File Location
EditAcadBlock|||
EditBlockAttribute|||
EditChamferCtxCmd|||
EditColorPropertiesCmd|||
EditConfigurationTableCtxCmd|||
EditCosmeticWeldFeatureCtxCmd|||
EditEquationCurveCmd||Edit Equation Curve|Edit Equation Curve
EditFeatureWrapperCmd||Edit Feature|Edit Feature
EditFilletCtxCmd|||
EditFilletWeldFeatureCtxCmd|||
EditGrooveWeldFeatureCtxCmd|||
EditLayersCmd||Prototype layer editor|Edit Layers
EditLightingStylesCmd|||
EditLinkAliasFileCtxCmd|||
EditMassPropertiesCmd|||
EditMaterialStylesCmd|||
EditPVOverrideCtxCmd|||
EditSectionViewDepthCmd|||
EditStylesCmd||Prototype style editor|Edit Styles
EditTSplineCmd|||
EditUCSCtxCmd|||
EditWeldingSymbolCtxCmd||Edit Welding Symbol|Edit Welding Symbol
Enable2dSketchVisibilityCtxCmd||Toggle Visibility|Toggle Visibility
Enable3dSketchCurveResizeCtxCmd|||
Enable3dSketchResizeLinesCtxCmd|||
EquationCurveCmd||Creates a curve from an equation|Equation Curve
EquationCurveEditCmd3D||Edit Equation Curve|Edit Equation Curve
ExcludeCtxCmd|||
favorites|||
FDBeamButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate beam.|Beam and Column
FDBearingButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate bearing.|Bearing
FDBellevilleSpring|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate belleville springs.|Belleville Spring
FDBoltConButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate bolted connection.|Bolted Connection
FDBrakeBandButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design band brake.|Band Brake
FDBrakeDiscButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design disc brake.|Disc Brake
FDBrakesConeButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design cone brake.|Cone Brake
FDBrakesShoeButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design shoe drum brake.|Shoe Drum Brake
FDCalcOptOnOff|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Calculate selected feature on/off.|Calculate
FDCamCylindricalButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate cylindrical cam.|Cylindrical Cam
FDCamDiscButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate disc cam.|Disc Cam
FDCamLinearButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate linear cam.|Linear Cam
FDCompressSpringButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate compression spring.|Compression Spring
FDConeButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design cone joint.|Cone Joint
FDDeleteCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Delete selected Design Accelerator component(s).|Delete Design Accelerator Component
FDDemoteCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Demotes the selected Design Accelerator components|Demote Design Accelerator components
FDDragItCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}||
FDEditCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Edit selected component using Design Accelerator|Edit using Design Accelerator
FDExplodePCF|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Explode selected features|Explode
FDExportRTS|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Export gear tooth shape|Export tooth shape
FDGearBevelButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate bevel gears.|Bevel Gears
FDGearSpurButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate spur or helical gears.|Spur Gears
FDGearWormButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate worm gears.|Worm Gears
FDHandbook|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Open Engineer's Handbook.|Engineer's Handbook
FDHowToCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Get help for this item|How To...
FDInvoluteSplineButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate involute spline connection.|Involute Spline Connection
FDKeyButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate key connection.|Key Connection
FDLapJointButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design lap solder joint.|Lap Solder Joint
FDLimFitButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design limits and fits.|Limits and Fits
FDMigrateCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Edit selected component using Design Accelerator|Edit using Design Accelerator
FDORingButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and insert an o-ring|O-Ring
FDParallelSplineButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate parallel spline connection.|Parallel Spline Connection
FDPinClevis|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate clevis pin.|Clevis Pin
FDPinCross|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate cross pin.|Cross Pin
FDPinJoint|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design joint pin.|Joint Pin
FDPinRadial|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate radial pin.|Radial Pin
FDPinSecure|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate secure pin.|Secure Pin
FDPlainBearingButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design plain bearing.|Plain Bearing
FDPlatesButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design flat plates.|Plate
FDPowerScrewButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design power screw.|Power Screw
FDPressFitButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design press-fit connection.|Press Fit
FDPromoteCM|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Promote the selected Design Accelerator components|Promote Design Accelerator components
FDRChainsButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate roller chain drive|Roller Chains
FDSBeltsButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design transmission using synchronous belts|Synchronous Belts
FDSeparatedHubButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design separated hub joint.|Separated Hub Joint
FDShaftButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate shaft.|Shaft
FDSlottedHubButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design slotted hub joint|Slotted Hub Joint
FDSolderBevelButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design bevel solder joint.|Bevel Solder Joint
FDSolderButtButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design butt solder joint.|Butt Solder Joint
FDSolderStepSolidButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design step solder joint.|Step Solder Joint
FDSolderStepTubeButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design step tube solder joint.|Step Tube Solder Joint
FDSolveAuto|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Switch on automatic solve of selected object.|Automatic solve
FDSolveManual|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Switch on manual solve of selected object.|Manual solve
FDSolveOff|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Switch off automatic solve of selected object.|Solve off
FDTensionSpringButton|{BB8FE430-83BF-418D-8DF9-9B323D3DB9B9}|Design and generate extension springs.|Extension Spring
